magic_circles,魔法阵
magical_circles,魔法阵
valentines,情人节
valentine's_day,情人节
valentines_day,情人节
xmas,圣诞节
woods,森林/树
outside,户外
outdoor,户外
roof,屋顶
feather,场景飘羽毛
coffee_shop,咖啡厅
starbucks,星巴克
izakaya,居酒屋
class_room,教室
beautiful_detailed_water,漂亮的水
band-aid,创可贴
bandaids,创可贴
band_aids,创可贴
walking_stick,手杖
cuff,手枷
handcuff,警用手铐
shackle,宽手铐
manacles,宽手铐
tattoos,纹身
pareo,莎笼/沙滩浴巾
hands_and_knees,四肢趴地
all-fours,四肢趴地
on_all_fours,四肢趴地
bent-over,翘臀姿势
bending_over,翘臀姿势
bend_over,翘臀姿势
crossed_legs_(sitting),二郎腿
crossed_legs_(standing),二郎腿
crossed_legs_(lying),二郎腿
battle_stance,战斗姿态
hugging_own_legs,自抱双膝
knee_hug,抱腿
hugging_legs,抱腿
hugging_knees,抱腿
agura,盘腿
on_knees,下跪
raised_leg,抬一只脚
leg_raise,抬一只脚
leg_raised,抬一只脚
lying_down,躺着
laying_down,躺着
laying,躺着
lying_on_stomach,趴着
prone,趴着
on_belly,趴着
on_front,趴着
bridal_carry,公主抱
sitting_on_knees,正坐
sit,坐着
sitting_down,坐着
open_legs,张腿
spread_leg,张腿
squat,蹲下
crouched,蹲下
crouch,蹲下
crouching,蹲下
ass-up_head-down,趴着翘臀
face_down_ass_up,趴着翘臀
w_sitting,割坐
w-legs,割坐
w_legs,割坐
humpbacked,驼背
lying_on_back,仰躺
supine,仰躺
lying_on_side,侧卧
recline,斜倒斜躺姿势
sitting_in_lap,坐在大腿上
kneeling_on_one_leg,单膝跪
butterfly_pose,蝴蝶坐
figure_four_sitting,二郎腿
lotus_position,结跏趺坐
sitting_on,坐在人身上
thigh_straddling,大腿跨骑
thigh_straddle,大腿跨骑
on_one_foot,单腿站立
standing_on_one_foot,单腿站立
on_one_leg,单腿站立
balance,(保持)平衡的姿势
crawling,爬行动作
jump,跳跃
run,奔跑
wallwalking,走在墙顶上
prostration,土下座姿势
orz,失意体前屈/Orz
chest_stand,用胸支撑身体
cowering,抱头
crucifixion,磔
faceplant,脸贴地面
battoujutsu_stance,拔刀起手式
full_scorpion,头扑倒在地
stretching,伸展肢体动作
superhero_landing,三点着地
three-point_landing,三点着地
standing_on_hands,用手倒立
headstand,用头倒立
yoga,瑜伽
scorpion_pose,蝎子姿势
slouching,伛
one_leg_raised,抬起腿
knees-on-chest,膝盖顶到胸部
outstretched_leg,腿部伸展
splits,分开
pigeon_pose,鸽子姿势
boobs,胸部
tits,胸部
breast,胸部
pettanko,贫乳(A)
flat_chested,贫乳(A)
large_boobs,大胸(D)
large_tits,大胸(D)
large_breast,大胸(D)
big_breasts,大胸(D)
huge_tits,巨乳(E)
huge_boobs,巨乳(E)
gigantic_breast,魔乳(F)
bandage_bra,缠胸布
bandagebra,缠胸布
broach,胸针
chest_gem,胸前有宝石
strap_cleavage,乳房之间的带子
paisura,乳房之间的带子
headphones_on_breasts,耳机压胸
under_boob,南半球
underbreast,南半球
bandaid_on_nipples,乳头贴着创可贴
bandaids_on_nipple,乳头贴着创可贴
bandaid_on_nipple,乳头贴着创可贴
belt_bra,皮带胸衣
untied_bra,(前面)解开的胸罩
unhooked_bra,(前面)解开的胸罩
unfastened_bra,(前面)解开的胸罩
bra_down,拉下的胸罩
bra_off,摘下的胸罩
bra_padding,胸垫
breast_pads,胸垫
fake_breasts,胸垫
bra_stuffing,胸垫
breast_pad,胸垫
breast_stuffing,胸垫
chestplate,胸甲
breast_plate,胸甲
chest_plate,胸甲
breastless_bra,高露出度胸罩
nippleless_bra,高露出度胸罩
tube_top,筒状无袖上衣
nipple,乳头
puffy_nipple,大乳头
areolae_slip,乳晕微露
breast_to_breast,胸部贴着胸部
breasts_grab,揉胸
grabbing_breasts,揉胸
boob_grab,揉胸
holding_breasts,抱着胸部
head_in_breasts,头埋在胸里/洗面奶
breasts_squeeze,从两侧挤胸
breasts_against_glass,胸压玻璃
headboob,压在头上的乳房
tapioca_challenge,不用手喝珍珠奶茶挑战
breast_cover,遮着乳房
breast_covering,遮着乳房
handbra,遮着乳房
flat_grab,抓着贫乳
hand_up_shirt,手伸进衬衫下面
hand_in_shirt,手伸进衬衫下面
nipple_pinch,玩弄乳头
flat_envy,平胸歧视
breast_reduction,缩胸
bust_measuring,罩杯测量
breast_measuring,罩杯测量
flying_button,崩飞纽扣
convenient_breasts,自然的胸部
inconvenient_breasts,不自然的胸部
oversized_breast_cup,超大罩杯
weighing_breasts,测量乳房重量
areolas,乳晕
areola,乳晕
glands_of_montgomery,蒙哥马利腺体
big_areolae,大乳晕
large_areola,大乳晕
big_areola,大乳晕
back_boob,从背后可看到的胸部
perky_nipples,激凸的乳头/隐约可见的乳头
erect_nipple,激凸的乳头/隐约可见的乳头
erect_nipples,激凸的乳头/隐约可见的乳头
erect_nipples_under_clothes,激凸的乳头/隐约可见的乳头
sunken_nipples,内陷乳头
long_nipples,长乳头
nipslip,乳头走光
nippleslip,乳头走光
nip_slip,乳头走光
nippleless,没画出乳头
nipple_hair,乳头毛
side_boobs,侧乳
side_boob,侧乳
sideboobs,侧乳
boob_slip,胸部走光
breasts_out,胸部露出
breasts_out_of_clothes,胸部露出
breast_outside,露出一只乳房
asymmetrical_breasts,不对称的胸部
lopsided_breasts,不对称的胸部
floating_breasts,漂浮的乳房
hanging_boob,(俯身)双乳下垂
veiny_breasts,乳房静脉可见
pointy_breasts,尖挺乳房
very_perky_breasts,尖乳房
torpedo_breasts,尖乳房
nursing_bra,哺乳用文胸
shelf_bra,无顶文胸/露出乳头的胸罩
breastless_clothing,露胸的衣服
breast_curtain,胸帘
breast_veil,乳帘
chest_binder,平胸衬衫
cinderella_bust,Feast灰姑娘系列胸罩
tit_window,露出的乳沟
cleavage_window,露出的乳沟
heart_cleavage_cutout,露出的乳沟
boob_window,露出的乳沟
nipple_cutout,露乳设计
nippleless_clothing,能露出乳头的衣物
panties_on_breasts,在乳房上穿内裤
taut_blouse,绷紧的衬衫
breast_pillow,乳房枕头
face_to_breasts,埋胸
face_to_pecs,脸贴胸肌
breast_biting,咬胸
boob_chomp,咬胸
breastfeeding,哺乳姿势
breast_feed,哺乳
suckle,哺乳
nipple_biting,咬乳头
nipple_bite,咬乳头
licking_nipple,舔乳头
licking_nipples,舔乳头
breast_pull,拉胸
breast_punch,锤胸
breast_slap,拍胸
hand_in_bra,手在胸罩里
nipple_flick,拨动乳头
nipple_press,按乳头
nipple_push,压乳头
nipple_rub,揉搓乳头
nipple-to-nipple,乳头相接
card_between_breasts,卡片在乳沟里
arm_between_breasts,乳间夹臂
person_between_breasts,乳房夹人
tied_breast,绑起来的乳房
breast_mousepad,乳房鼠标垫
carried_breast_rest,拿着乳房
bust_cup,乳沟盛物
breast_cup,乳沟作杯子
breasts_cup,乳沟作杯子
alcohol_between_breasts,乳沟作杯子
cum_between_breasts,射在胸上
semen_on_breasts,射在胸上
cum_on_tits,射在胸上
food_on_breasts,乳上食物
object_on_breast,胸部置物
tawawa_challenge,tawawa挑战/用胸撑起平放的手机
object_on_pectorals,胸肌上有物体
oppai_challenge,欧派挑战
censoring,有码
censor,有码
uncensoring,无码
censor_bars,黑条打码
convenient_censorship,简单巧妙的打码
bubble_filter,泡泡打码
hair_on_breasts,头发披在胸上
hair_over_crotch,头发盖在胯下
hair_over_one_breast,单侧胸上垂发
convenient_bath_steam,蒸汽/雾气打码
convenient_tail,尾巴遮住三点/用尾巴打码
wing_censor,用翅膀打码
censor_wings,用翅膀打码
intimate_covering,自然的打码
clothes_in_front,衣服在前面挡着
mosaic_censor,马赛克
rough_censoring,马赛克
pixel_censor,马赛克
non-intimate_covering,不自然的打码
can't_show_this,不能显示这个
outside_of_play_area,离开了可游玩区域
treasure_mark_censor,宝藏标记打码
one_finger_selfie_challenge,单指自拍挑战
fake_censor,假打码
unnecessary_censorship,假打码
censored_food,打码食品
censored_violence,打码暴力行为
eye_censor,眼部打码
pointless_censorship,敷衍的打码
skyscrapers,摩天大楼
neon_lights,霓虹灯光
fences,栏杆
ruin,废墟
shops,商店
store,商店
buildings,建筑
wafuku,和服
traditional_japanese_clothes,和服
japanese_clothing,和服
body_suit,紧身衣
cheongsam,旗袍
qipao,旗袍
chinese_dress,旗袍
one-piece_dress,连衣裙
gym_clothes,运动服
pyjamas,睡衣
pajama,睡衣
pyjama,睡衣
sukumizu,学校泳衣
school_swimsuits,学校泳衣
seifuku,学校制服
school_uniforms,学校制服
schoolgirl,学校制服
school_girl,学校制服
seethrough,透明装
transparent_clothing,透明装
sheer_clothing,透明装
swimsuits,泳装
swim_suit,泳装
bathing_suit,泳装
mizugi,泳装
ripped_clothing,破烂衣服
torn_clothing,破烂衣服
ripped_clothes,破烂衣服
undergarments,内衣
uniforms,制服
goth,哥特风格
lolita,洛丽塔风格
nude_apron,裸体围裙
hadaka_apron,裸体围裙
nude_overalls,裸体工作服
nude_ribbon,裸体丝带
stripes,横条花纹
polka_dots,点状花纹
polka-dot,点状花纹
frill,皱边
ruffles,皱边
frilly,皱边
frilled,皱边
clothing_down,褪下衣物
open_yukata,敞开的和服
shoulderless_dress,无肩带连衣裙
summerdress,太阳裙/背心裙
sun_dress,太阳裙/背心裙
sheath_dress,包臀裙
half_apron,腰围裙
pettiskirt,蓬蓬裙
tutu,芭蕾舞短裙
organza_lace,透明硬纱/蕾丝花边
microbikini,迷你比基尼
seashell_bra,贝壳比基尼
seashell_bikini,贝壳比基尼
shell_bra,贝壳比基尼
sling_bikini,弹弓泳衣/吊带泳衣/V字泳衣
slingbikini,弹弓泳衣/吊带泳衣/V字泳衣
sling_swimsuit,弹弓泳衣/吊带泳衣/V字泳衣
armoured_dress,战甲裙
ballet_leotard,体操服
gymnast_leotard,体操服
open_back_dress,露背连衣裙
open-back_dress,露背连衣裙
open_back,露背装
backless,露背装
biker_suit,骑行套装
bike_suit,骑行套装
evening_dress,晚会礼服
gi,武道服
harem_clothes,舞娘服
varsity_jacket,棒球服
one-piece,一体式泳衣
sailor_uniform,水手服
sailor_suit,水手服
santa_suit,圣诞老人服装
santa_outfit,圣诞老人服装
straightjacket,拘束服
straight_jacket,拘束服
wedding_kimono,白无垢/日式嫁衣
gray_theme,灰色
cel_shading,卡通渲染
ff_gradient,最终幻想式渐变
inverted_colors,色彩反转
restricted_palette,色块风格
monochromatic,单色画
black_and_white,纯黑白色/黑白照片化/灰度
grayscale,纯黑白色/黑白照片化/灰度
greyscale_with_colored_background,黑白人物+彩色背景
colored_with_greyscale_background,有色角色与黑白背景
partially_monochrome,部分上色
muted_colors,哑光
neon_palette,霓虹色彩
pale_colors,苍白的颜色
pastel_colors,马卡龙色系
rainbows,彩虹
colorized,上色
spot_colors,黑白画中的少量颜色
bordered,边框
windowbox,边框
framed,画框
frame,画框
outside_of_border,一部分画到了背景框外面
out_of_border,一部分画到了背景框外面
cropped_background,一部分画到了背景框外面
fading_border,褪色边框
fading_borders,褪色边框
camera_frame,相机取景框
bust_chart,胸围图
breast_chart,胸围图
breast_comparison,胸围图
boob_chart,胸围图
character_chart,人设图
reference_sheet,角色设定图
diagram,图表
move_chart,动作演示图
relationship_graph,关系表
relationship_chart,关系表
seating_chart,座次表
cropped,遭到裁剪
fake_scrollbar,假的滚动条
eyes_out_of_frame,头部脱框
glitch,画面故障
isometric,等轴测图
letterbox,宽银幕格式
letter_boxed,宽银幕格式
pillarbox,柱状画布背景
line-up,一排人
line_up,一排人
mosaic_art,马赛克艺术
photomosaic,马赛克拼图
negative_space,大量留白
omake,附图
partially_underwater_shot,半水下镜头
social_media_composition,社交媒体整合
symmetrical,左右对称
polar_opposites,两极对称
trim_marks,裁剪标记
crop_marks,裁剪标记
zoomlayer,人物立绘缩放(剪影)图层
in_profile,侧脸
straight-on,正面视角
cropped_torso_upper_body,上半身出框
cropped_shoulders,截肩构图
cropped_arms,截臂构图
selfiemirror,自拍镜
staring_at_breasts,瞄着乳房
averting_eyes,视线回避
averted_eyes,移开视线
looking_over_shoulder,回眸
turning,回眸
looking_aside,看向侧面
looking_to_side,看向侧面
spying,偷窥(强调视角)
hand_pov,手伸来方向的视角
side_glance,轻轻向侧面瞥
back_focus,背景虚化
pov_ass,臀部焦点
foot_focus,足部聚焦
pov_feet,足部焦点
feet_focus,足部焦点
kemonomimi,动物耳朵
nekomimi,猫耳
inumimi,狗耳
dog_ear,狗耳
african_wild_dog_ears,狗耳
rat_ears,老鼠耳朵
pointed_ears,尖耳
pointy_ear,尖耳
elf_ears,尖耳
elven_ears,尖耳
long_ears,尖耳
heart_earring,心形耳环
hoop_earring,环状耳环
ear_ring,耳环
ear_rings,耳环
earring,耳环
crescent_earring,月牙耳环
tanuki_ears,浣熊耳朵
covering_ears,遮住耳朵
hands_over_ears,遮住耳朵
rabbit_ears,兔耳
deer_ears,鹿耳特征
reindeer_ears,鹿耳朵
ferret_ears,鼬耳朵
goat_ears,山羊耳
panda_ears,熊猫耳朵
pikachu_ears,皮卡丘耳朵
pig_ears,猪耳装饰
coyote_ears,狼耳朵
lensflare,镜头光晕
sparkles,闪耀效果
sparkling,闪耀效果
jpeg_artifacts,JPEG压缩失真
jpeg_artefacts,JPEG压缩失真
jpg_artifacts,JPEG压缩失真
blurred,模糊的
cinematic_lighting,电影光效
glowing_light,荧光
god_rays,自上而下的光
ray_tracing,光线追踪
reflection_light,反射光
overexposure,过曝
backlit,逆光
blending,渐变融合
caustic_lighting,焦散
chiaroscuro,明暗对比
chromatic_aberration_abuse,色差滥用
focus_blur,背景虚化
dithering,像素抖动
noise_(visual),胶片颗粒感/老电影滤镜
grainy,胶片颗粒感/老电影滤镜
lens_flare_abuse,镜头光晕滥用
anaglyph,互补色
stereogram,立体画
scanlines,扫描线
vignetting,晕影
make-up,浓装
make_up,浓装
food_on_cheek,食物在脸上
sniffing,闻
nose_bleed,鼻血
blood_from_nose,鼻血
bloody_nose,鼻血
gritted_teeth,咬牙
gritting_teeth,咬牙
sighing,叹气
smiling,微笑
:),微笑
:},微笑
faint_smile,浅笑
mad,生气的
anger,生气的
irritated,苦恼的
insane,疯狂的
yangire,疯狂的
embarrassing,尴尬的
embarrassment,尴尬的
blushing,脸红
flush,运动潮红
flushed,脸红
sadness,悲伤的
:(,皱眉/蹙额
frowning,皱眉/蹙额
:{,皱眉/蹙额
naughty_smile,下流的表情
tongues,舌头
drool,唾液
spit,唾液
finger_smile,用手指做出笑脸
lip_licking,舔嘴唇
ouch,疼痛
cry,哭
scream,尖叫/大声喊
fear,害怕的
afraid,害怕的
stern,严肃的
gloomy,消沉(表情)
jealousy,嫉妒的
flat_gaze,轻蔑的眼神
shaded,阴沉脸
pale_face,脸色苍白
emotionless,无口
neutral_expression,无口
unexpressive,无口
facial_expressions,表情
smiley,笑脸
doya-gao,得意脸
full_blush,整张脸泛红
panting,喘粗气
moan,呻吟
shocked,惊讶
shock,惊讶
surprise,惊讶
startled,惊讶
laugh,在笑的
naughty,下流的表情
troll,嚣张脸
saliva_string,唾液拉丝
flesh_fang,把嘴的一部分画成虎牙状
bulging_cheeks,鼓着腮帮
cheek_pinch,捏脸颊
pinching_cheeks,捏脸颊
cheek_poke,戳脸颊
poking_cheeks,戳脸颊
cheek_tug,扯脸颊
hands_over_eyes,遮住眼睛
hiding_mouth,挡住嘴巴
hands_over_mouth,挡住嘴巴
bared_teeth,牙
excited,兴奋状态
expressionless_eyes,失神
wide_eyed,睁大眼睛
:0,惊讶
:9,右上吐舌头
:b,右下吐舌头
hiding_face,挡住脸
gray_eyes,灰眼
odd_eye,异色瞳
red_eye,红眼
cat_eyes,竖瞳孔/猫眼
snake_eyes,竖瞳孔/猫眼
upturned_eyes,上挑眼型
eyes_wide,睁开眼睛
wide_eyes,睁开眼睛
shocked_eyes,睁开眼睛
rolled_eyes,眼睛抬头
eye_roll,眼睛抬头
furrowed_brow,眉头紧锁
furrowed_eyebrows,下眉毛
dashed_eyes,虚线眼
dash_eyes,黑眼圈中的水平线
line_in_eye,黑眼圈中的水平线
mismatched_pupils,双色瞳孔
asymmetrical_pupils,左右眼颜色不同
mismatched_sclera,异色巩膜
dead_eyes,眼睛没有亮点
dilated_pupils,瞳孔扩张
hollow_eyes,空洞眼瞳
contracted_pupils,瞳孔收缩
shrunk_pupils,瞳孔收缩
shrunk_eyes,瞳孔收缩
x-shaped_pupils,X形瞳孔
eye_reflection,瞳孔倒影
half_closed_eyes,眼睛半闭
cringe,闭一只眼
eyeballs,盯着看
tear,眼泪
gradient_eyes,渐变瞳色
half_closed_eye,半闭的眼睛(单眼)
sparkle_eyes,星星眼
glare,轻蔑/怒视
eye_lashes,睫毛
eye_through_hair,透过头发可以看到的眼睛
anger_mark,青筋
blush_sticker,表情贴纸
confused,困惑表情
determined,坚毅表情
disappointed,失望的
disdain,蔑视
disgust,厌恶表情
disgusted,恶心
despair,绝望
envy,嫉妒
evil,邪恶
frustrated,沮丧
guilt,有罪的
kubrick_stare,库布里克凝视
lonely,孤独的
rapeface,一副要强奸人的表情
depressed,抑郁状态
panicking,惊慌状态
panic,恐慌的
worried,担忧表情
tired,累
sulking,闷闷不乐
pensive,沉思的
upset,气愤
crazy_smile,癫狂笑容
forced_smile,勉强微笑表情
glasgow_smile,格拉斯哥微笑
sad_smile,苦笑
stifled_laugh,憋笑
^^^,惊讶的
color_drain,惊讶到掉色
horrified,恐惧表情
horror_(expression),恐惧表情
sobbing,啜泣
tremble,颤抖
shiver,颤抖
shivering,颤抖
uwu,猫脸
:/,斜嘴
:\,斜嘴
:|,无语
:c,伤心
:<>,张大嘴
vacuum_fellatio,:>=
blowjob_face,:>=
.3.,o3o
(-3-),嘟嘴
heart-shaped_eyes,爱心眼
heart_eyes,心形眼
heart_eye,心形眼
owata,\(^o^)/
cross-eyed,斗鸡眼
crossed_eyes,斗鸡眼
dot_mouth,圆点嘴
rectangular_mouth,方形嘴
:[],方形嘴
side_mouth,把嘴画在侧脸
cheek_mouth,把嘴画在侧脸
split_mouth,裂口
disconnected_mouth,裂开的嘴
amber_eyes,琥珀色眼
al_bhed_eyes,晕眼
swirly_eyes,晕眼
pac-man_eyes,吃豆人形眼
pacman_eyes,吃豆人形眼
goat_eyes,一字型瞳孔/蛙眼
frog_eyes,一字型瞳孔/蛙眼
star_eyes,加号型眼
starry_eyes,加号型眼
diamond-shaped_pupils,菱形瞳孔
flower-shaped_pupils,花形瞳孔
blue_sclera,蓝色巩膜（眼白）
bloodshot_eyes,赤红血瞳
bloodshot_eye,布满血丝的眼睛
green_sclera,绿色巩膜（眼白）
no_sclera,无眼白状态
orange_sclera,橙色巩膜
eye_circles,眼袋
eyebags,眼袋
dark_circles,眼袋
aegyo_sal,眼袋
bruised_eye,瘀伤的眼睛
black_eye,瘀伤的眼睛
flaming_eyes,燃烧的眼睛
burning_eyes,燃烧的眼睛
fiery_eyes,燃烧的眼睛
mako_eyes,魔眼
amphibian_eyes,两栖动物的眼睛
cephalopod_eyes,头足类眼型
octopus_eyes,头足类动物的眼睛
compound_eyes,复合眼
insect_eyes,复合眼
petal,花瓣
flowers,花
sakura_blossoms,樱花
cherry_trees,樱花
cherry_blossom,樱花
flowers_meadows,花田
checkerboard,格子的
everybody,所有人
group,所有人
high_res,高分辨率
hires,高分辨率
high_resolution,高分辨率
low_res,低分辨率
original_character,原创
masterpiece,杰作
best_quality,顶级质量
worst_quality,糟糕质量
low_quality,低质量
normal_quality,一般质量
extremely_detailed_cg_unity_8k_wallpaper,极高分辨率CG壁纸
illustration,插画
nsfw,不宜工作时观看
polygon,3D
3dcg,3D
animated,动图
animation,动图
animated_png,PNG动图
video,视频
webm,视频
mp4,视频
videos,视频
music_video,音乐视频
gif,GIF动图
non-repeating_animation,非循环动画
non-repeating_gif,非循环动画
looping_animation,循环播放动画
roulette_animation,轮转动画
archived_file,压缩包
comics,漫画
manga,漫画
1panel,单格漫画
4coma,四格漫画
borderless_panels,无边框漫画
left-to-right,从左往右读的漫画
right-to-left_comic,从右往左读的漫画
corrupted_file,损坏的文件
corrupted_image,损坏的文件
corrupted_video,损坏的文件
front_cover,封面
cd_cover,专辑封面
disc_cover,专辑封面
character_single,单人封面
book_cover,封面
video_game_cover,视频游戏封面
game_cover,视频游戏封面
manga_cover,漫画封面设计
fakeshot,(同人向玩梗向的)截图
gamecg,游戏CG
game_asset,游戏CG
gyotaku_(medium),鱼拓(介质)
icon,图标
kirigami,剪纸
line_art,线条艺术
no_line-art,几乎没用勾线的画
lineless,几乎没用勾线的画
outlines,角色形象有描边
outlined,角色形象有描边
tall_image,长图
wide_image,宽图
official_art,官方画作
phonecard,电话卡
papercraft,纸艺
paper_child,纸质角色
paper_cutout,纸艺模型
paper_cut-out,纸艺模型
postcard,明信片
poster,海报
revision,修正版
revised,修正版
scan,扫描件
anime_screencap,动画截图
screencap,动画截图
shitajiki,垫板
triptych_(art),三联画(艺术)
vector_trace,矢量画
trace,矢量画
vectortrace,矢量画
vector,矢量画
tileable,可平铺拼贴
widescreen,宽屏幕
official_wallpaper,官方壁纸图
hands_behind_back,手放在身后
arms_behind,手放在身后
raised_arms,双抬臂
arms_above,双抬臂
arms_raised,双抬臂
arms_above_head,双抬臂
hands_above_head,双抬臂
caramel_dansen,焦糖舞
hand_on_waist,单手插腰
hands_on_another's_breast,手放在另一人的胸前
hands_on_waist,双手叉腰
akimbo,双手叉腰
hold,拿着
holding_object,拿着
handholding,牵手
hand_holding,牵手
holding_another's_hand,牵手
the_finger,比出中指
flipping_off,比出中指
shh,嘘手势
shush,嘘手势
undress,脱衣服中
stripping,脱衣服中
strip,脱衣服中
v_sign,胜利手势
peace_sign,胜利手势
wave,招手
outstretched_hands,伸出手
hands_outstretched,伸出手
reach,伸手触及
arm_raised,单抬臂
raised_arm,单抬臂
one_arm_up,单抬臂
presenting_armpit,展示腋下
presenting_panties,展示内裤
hands_behind_head,手臂放头后
skirtlift,掀起裙子
skirt_up,掀起裙子
lifting_skirt,掀起裙子
mouth_to_mouth_feeding,共享食物/用嘴递食物
mouth-to-mouth_feeding,共享食物/用嘴递食物
adjusting_pantyhose,整理裤袜
adjusting_thighhighs,整理裤袜
arm_hold,抓住手臂
grabbing_arm,抓住手臂
hugging_arm,挽手
neck_hug,双手搂着脖子
beckon,招手
tummy_grab,捏着肚子
bikini_down,扯着比基尼
fondling_testicles,爱抚睾丸
ball_caress,爱抚睾丸
dog_pose,爪子姿势
convenient_head,挡住关键部位的头
folded_arms,交叉双臂
arms_folded,交叉双臂
cuddle,拥抱
snuggle,拥抱
dual_wield,双持
double_wield,双持
palm,以手掩面
grab,抓住/抓着
hair_twirl,手指卷着头发
hands_between_legs,手放在两腿之间
finger_in_panties,手伸进内裤里
finger_to_another's_chin,手托着对方的下巴
hand_on_another's,手接触到对方的脸
hand_on_knee,手放在自己的膝盖上
hand_on_belly,把手放在自己的肚子上
hand_on_own_belly,把手放在自己的肚子上
hand_on_stomach,把手放在自己的肚子上
hands_to_mouth,手朝向自己嘴
hands_to_own_mouth,手朝向自己嘴
hand_to_lip,手朝向自己嘴
hand_on_lips,手朝向自己嘴
raised_finger,食指抬起
finger_raised,食指抬起
necktie_pull,抓着领带
tiegrab,抓着领带
tie_grab,抓着领带
ok,OK手势
eye_rub,揉眼睛
wiping_eyes,揉眼睛
rubbing_eye,揉眼睛
grabbing_sheet,抓着床单
girls_are_praying,少女祈祷中
on_phone,打电话
yawn,打哈欠
pulling_another's_hair,抓着对方的头发
ear_cleaner,采耳
holding_glasses,拿着眼镜/正在摘眼镜
holding_sunglasses,拿着眼镜/正在摘眼镜
hand_on_ear,手放在耳朵上
adjusting_sunglasses,扶眼镜
adjusting_glasses,扶眼镜
hand_on_own_head,抱头动作
hand_on_own_forehead,自扶前额
hand_to_face,把手放在自己脸上
hand_on_face,把手放在自己脸上
hands_on_face,双手放在自己的脸上
hands_to_face,双手放在自己的脸上
hand_to_cheek,把手放在自己的脸颊上
hand_on_cheek,把手放在自己的脸颊上
hand_on_hat,手触碰帽子
hand_to_chest,把手放在自己的胸口
hand_to_own_chest,把手放在自己的胸口
hand_on_chest,把手放在自己的胸口
hand_on_own_shoulder,自搭肩膀
hand_on_own_ass,自摸臀部
hands_on_knees,双手放在自己的膝盖上
hand_on_another's_hand,叠手动作
air_quotes,引号手势
finger_quotes,引号手势
carry_me,抱着我手势
pick_me_up,抱着我手势
fists,紧握的双手
closed_fists,紧握的双手
clenched_fists,紧握的双手
cupping_hands,捧手姿势
cupped_hands,用手比作杯子
double_peace,双手比V
fidgeting,小动作不安
fidget,紧张手势
finger_counting,用手指比数字
finger_frame,手指取景框
finger_camera,用手指作相框
fist_bump,碰拳礼
brofist,碰拳
fistbump,碰拳
fist_in_hand,抱拳
hand_glasses,用手比作眼镜
own_hands_clasped,双手交叠姿势
clasped_hands,握住自己的双手
heart_arms,手臂摆出心的姿势
heart_hands_trio,三个人用手比心
high_five,击掌庆祝
highfive,击掌庆祝
horns_pose,用手比作角
horn_pose,用手比作角
noogie,双拳挤头
palm-fist_greeting,拱手礼
palm-fist_tap,拳头拍手掌/有主意了
penetration_gesture,插入手势/做爱示意
pinky_swear,勾指起誓
shadow_puppet,用手模仿其他物件/皮影戏
tsuki_ni_kawatte_oshioki_yo,代表月亮消灭你
in_the_name_of_the_moon,代表月亮消灭你
slit_throat_(gesture),割喉手势
throat-slitting_gesture,割喉手势
cutthroat_gesture,割喉手势
raised_pinky,伸出小拇指
extended_pinky,伸出小拇指
pov_pointing,指向看图的人
pointing_down,指向下方
pointing_forward,前指动作
pointing_skyward,向上指
pointing_to_the_sky,向上指
kamina_pose,抬高手臂向上指
saturday_night_fever,叉腰向上指(舞蹈)
disco_pose,叉腰向上指(舞蹈)
thumbs_down,大拇指向下
\n/,摇滚手势
crossed_fingers,手指交错
fox_hand_sign,狐狸手势
finger_heart,手指比心
inward_v,反向比V
shaka_sign,沙卡手势
two-finger_salute,双指敬礼（星际迷航）
\m/,6+1手势
middle_w,3手势
money_gesture,金钱手势
\||/,手掌贴墙
open_\m/,手掌贴墙
ohikaenasutte,要求自我介绍
straight-arm_salute,直臂敬礼/纳粹式敬礼
roman_salute,直臂敬礼/纳粹式敬礼
nazi_salute,直臂敬礼/纳粹式敬礼
vulcan_salute,瓦肯举手礼
clenched_fist,握紧的手
fist,握紧的手
closed_fist,握紧的手
fig_sign,Fig手势
hand_fig,Fig手势
fig_gesture,Fig手势
dulya,Fig手势
mano_fico,Fig手势
power_fist,力量手套
air_punch,举起的拳头
stroking_own_chin,抚腮思考动作
stroking_chin,扶颏冥想
cunnilingus_gesture,舔阴手势
handjob_gesture,打手枪手势
shocker_(gesture),爽歪歪(手势)
v_over_mouth,手比V遮嘴
air_guitar,空气吉他
curtsie,(女子的)屈膝礼
heart_tails,心形尾巴/心形尾尖/尾巴摆出心形
heart_tail_duo,两人尾巴摆出心形
kuji-in,九字真言结印
hand_seal,九字印
shrugging,耸肩动作
victory_pose,胜利手势
orchid_fingers,兰花指
multicolor_hair,多彩头发
yellow_hair,金发
blond,金发
blond_hair,金发
blonde,金发
gold_hair,金发
gray_hair,灰发
brunette,茶发
dirty_blonde,浅褐发
dark_hair,黑发
lavender_hair,紫发
redhead,红发
braids,辫子
braided_hair,辫子
hair_braid,辫子
curls,卷发
curtained_hair,帘式发型
twin_bun,双团子头
buns,双团子头
twin_buns,双团子头
hair_buns,双团子头
double_buns,双团子头
twindrills,双钻头卷
quad_drills,多钻头卷
side_drill,单侧螺旋卷
bangs_between_eyes,眼间刘海
hairbun,团子头
bun,团子头
single_hair_bun,单侧丸子头
hair_vents,进气口发型
himecut,姬发式
princess_cut,姬发式
morning_hair,凌乱发型
bed_head,凌乱发型
pony_tail,马尾
side_swept_bangs,朝一个方向的刘海
